time(days),time(time),inlet flow,outlet flow,inlet pressure,outlet pressure,Inlet Temp,Outlet Temp
24/07/2009,06:28:47,62209.73814,62203.51717,92.27463932,91.65857091,28.81126976,28.59908664
24/07/2009,06:33:50,62203.51156,62191.07086,92.23771839,91.73195648,28.78822074,28.59908664
24/07/2009,06:38:52,62228.41787,62215.97219,92.21925792,91.70443689,28.793983,28.59050348
24/07/2009,06:43:55,62247.09761,62234.64819,92.30233002,91.65857091,28.81126976,28.59050348
24/07/2009,06:48:57,62222.1913,62222.1913,92.23771839,91.66774411,28.79974525,28.59908664
24/07/2009,06:53:59,62203.51156,62178.63016,92.27463932,91.64939772,28.80262638,28.6076698
24/07/2009,06:59:02,62209.73814,62191.07522,92.24694862,91.66774411,28.80262638,28.59908664
24/07/2009,07:04:04,62240.87103,62215.97468,92.26540909,91.70443689,28.78245849,28.60194769
24/07/2009,07:09:07,62265.77734,62265.77734,92.23771839,91.67691731,28.81126976,28.59050348
24/07/2009,07:14:09,62247.09761,62222.19877,92.22848816,91.66774411,28.78533962,28.58478137
24/07/2009,07:19:11,62259.55076,62253.3248,92.29309979,91.6952637,28.79110187,28.61053085
24/07/2009,07:24:14,62265.77734,62265.77734,92.22848816,91.64022452,28.793983,28.58764243
24/07/2009,07:29:16,62253.32418,62222.19752,92.26540909,91.66774411,28.80550751,28.59336453
24/07/2009,07:34:19,62215.96472,62215.96472,92.28386955,91.6952637,28.81126976,28.59908664
24/07/2009,07:39:21,62234.64445,62234.64445,92.29309979,91.72278328,28.80838863,28.60480874
24/07/2009,07:44:23,62215.96472,62203.52153,92.21002769,91.71361009,28.78245849,28.58764243
24/07/2009,07:49:26,62222.1913,62209.74686,92.26540909,91.64939772,28.78245849,28.58764243
24/07/2009,07:54:28,62215.96472,62203.52153,92.29309979,91.65857091,28.78245849,28.59908664
24/07/2009,07:59:31,62203.51156,62172.4098,92.25617885,91.6860905,28.80838863,28.58192032
24/07/2009,08:04:33,62259.55076,62253.3248,92.22848816,91.72278328,28.79110187,28.58764243
24/07/2009,08:09:35,62203.51156,62184.85051,92.21002769,91.67691731,28.78533962,28.59050348
24/07/2009,08:14:38,62234.64445,62228.42099,92.24694862,91.73195648,28.79686413,28.59050348
24/07/2009,08:19:40,62259.55076,62234.64694,92.30233002,91.72278328,28.793983,28.60194769
24/07/2009,08:24:43,62265.77734,62253.32418,92.22848816,91.73195648,28.78245849,28.58764243
24/07/2009,08:29:45,62209.73814,62191.07522,92.29309979,91.70443689,28.78822074,28.58192032
24/07/2009,08:34:47,62240.87103,62209.75059,92.30233002,91.67691731,28.80550751,28.59050348
24/07/2009,08:39:50,62215.96472,62203.52153,92.24694862,91.70443689,28.79110187,28.60480874
24/07/2009,08:44:52,62247.09761,62215.97406,92.21925792,91.64022452,28.79686413,28.61053085
24/07/2009,08:49:55,62234.64445,62209.75059,92.29309979,91.6860905,28.79974525,28.60480874
24/07/2009,08:54:57,62259.55076,62253.3248,92.23771839,91.71361009,28.80550751,28.59622558
24/07/2009,08:59:59,62215.96472,62215.96472,92.21925792,91.71361009,28.80262638,28.6076698
24/07/2009,09:05:02,62234.64445,62234.64445,92.23771839,91.71361009,28.81126976,28.58478137
24/07/2009,09:10:04,62222.1913,62203.52464,92.27463932,91.64022452,28.78533962,28.59336453
24/07/2009,09:15:07,62247.09761,62222.19877,92.23771839,91.70443689,28.79686413,28.61053085
24/07/2009,09:20:09,62215.96472,62215.96472,92.28386955,91.6860905,28.79110187,28.58192032
24/07/2009,09:25:11,62234.64445,62234.64445,92.22848816,91.6860905,28.78822074,28.59336453
24/07/2009,09:30:14,62240.87103,62240.87103,92.30233002,91.71361009,28.80550751,28.59050348
24/07/2009,09:35:16,62203.51156,62203.51156,92.21002769,91.65857091,28.80838863,28.58192032
24/07/2009,09:40:19,62240.87103,62240.87103,92.21002769,91.72278328,28.793983,28.58764243
24/07/2009,09:45:21,62215.96472,62184.85674,92.23771839,91.71361009,28.78245849,28.59908664
24/07/2009,09:50:23,62209.73814,62178.63327,92.22848816,91.71361009,28.79974525,28.58764243
24/07/2009,09:55:26,62222.1913,62197.30242,92.30233002,91.73195648,28.793983,28.58478137
24/07/2009,10:00:28,62259.55076,62253.3248,92.27463932,91.66774411,28.80838863,28.59050348
24/07/2009,10:05:31,62247.09761,62240.8729,92.30233002,91.6860905,28.78822074,28.58764243
24/07/2009,10:10:33,62247.09761,62222.19877,92.30233002,91.70443689,28.80262638,28.59336453
24/07/2009,10:15:35,62265.77734,62265.77734,92.25617885,91.66774411,28.79974525,28.59908664
24/07/2009,10:20:38,62265.77734,62265.77734,92.21925792,91.65857091,28.79686413,28.60480874
24/07/2009,10:25:40,62209.73814,62184.85424,92.28386955,91.67691731,28.80262638,28.59622558
24/07/2009,10:30:43,62253.32418,62253.32418,92.22848816,91.66774411,28.80262638,28.58192032
24/07/2009,10:35:45,62234.64445,62209.75059,92.30233002,91.65857091,28.79686413,28.58764243
24/07/2009,10:40:47,62215.96472,62215.96472,92.21925792,91.6952637,28.79686413,28.60480874
24/07/2009,10:45:50,62259.55076,62247.09885,92.23771839,91.71361009,28.78245849,28.60194769
24/07/2009,10:50:52,62222.1913,62191.0802,92.25617885,91.64022452,28.79110187,28.60480874
24/07/2009,10:55:55,62222.1913,62209.74686,92.21002769,91.66774411,28.793983,28.59050348
24/07/2009,11:00:57,62228.41787,62209.74934,92.21925792,91.72278328,28.79110187,28.59622558
24/07/2009,11:05:59,62222.1913,62191.0802,92.24694862,91.6860905,28.793983,28.59050348
24/07/2009,11:11:02,62259.55076,62234.64694,92.23771839,91.64022452,28.80838863,28.6076698
24/07/2009,11:16:04,62265.77734,62247.09761,92.27463932,91.64939772,28.79686413,28.58764243
24/07/2009,11:21:07,62203.51156,62172.4098,92.21002769,91.6952637,28.80262638,28.59908664
24/07/2009,11:26:09,62209.73814,62184.85424,92.27463932,91.70443689,28.80550751,28.6076698
24/07/2009,11:31:11,62253.32418,62228.42285,92.27463932,91.73195648,28.80262638,28.61053085
24/07/2009,11:36:14,62247.09761,62215.97406,92.27463932,91.65857091,28.79686413,28.61053085
24/07/2009,11:41:16,62209.73814,62184.85424,92.22848816,91.72278328,28.79974525,28.6076698
24/07/2009,11:46:19,62209.73814,62203.51717,92.27463932,91.71361009,28.80838863,28.60194769
24/07/2009,11:51:21,62228.41787,62222.19503,92.24694862,91.73195648,28.80262638,28.58192032
24/07/2009,11:56:23,62209.73814,62184.85424,92.25617885,91.64939772,28.79974525,28.59050348
24/07/2009,12:01:26,62247.09761,62222.19877,92.26540909,91.65857091,28.80838863,28.59336453
24/07/2009,12:06:28,62234.64445,62234.64445,92.30233002,91.64939772,28.78822074,28.58764243
24/07/2009,12:11:31,62222.1913,62215.96908,92.26540909,91.65857091,28.81126976,28.58478137
24/07/2009,12:16:33,62222.1913,62203.52464,92.21002769,91.6952637,28.79110187,28.59622558
24/07/2009,12:21:35,62247.09761,62234.64819,92.25617885,91.67691731,28.78822074,28.59050348
24/07/2009,12:26:38,62215.96472,62209.74312,92.29309979,91.6860905,28.80550751,28.60480874
24/07/2009,12:31:40,62215.96472,62209.74312,92.22848816,91.64939772,28.79110187,28.59050348
24/07/2009,12:36:43,62265.77734,62253.32418,92.21925792,91.64022452,28.79686413,28.61053085
24/07/2009,12:41:45,62222.1913,62197.30242,92.24694862,91.64939772,28.78822074,28.60194769
24/07/2009,12:46:47,62247.09761,62215.97406,92.24694862,91.70443689,28.78822074,28.58192032
24/07/2009,12:51:50,62234.64445,62228.42099,92.26540909,91.6952637,28.80838863,28.58478137
24/07/2009,12:56:52,62253.32418,62247.09885,92.22848816,91.64939772,28.78245849,28.60480874
24/07/2009,13:01:55,62234.64445,62228.42099,92.24694862,91.73195648,28.79974525,28.58478137
24/07/2009,13:06:57,62209.73814,62178.63327,92.21925792,91.64939772,28.80550751,28.58478137
24/07/2009,13:11:59,62209.73814,62184.85424,92.23771839,91.64022452,28.79686413,28.58764243
24/07/2009,13:17:02,62259.55076,62247.09885,92.21002769,91.64939772,28.80262638,28.59050348
24/07/2009,13:22:04,62228.41787,62197.30366,92.27463932,91.64939772,28.78822074,28.61053085
24/07/2009,13:27:07,62265.77734,62247.09761,92.23771839,91.67691731,28.81126976,28.58764243
24/07/2009,13:32:09,62253.32418,62247.09885,92.29309979,91.73195648,28.80838863,28.58764243
24/07/2009,13:37:11,62228.41787,62203.5265,92.26540909,91.6860905,28.80838863,28.58764243
24/07/2009,13:42:14,62222.1913,62191.0802,92.21002769,91.72278328,28.80550751,28.61053085
24/07/2009,13:47:16,62234.64445,62215.97406,92.21925792,91.66774411,28.78822074,28.6076698
24/07/2009,13:52:19,62215.96472,62209.74312,92.29309979,91.70443689,28.79974525,28.61053085
24/07/2009,13:57:21,62209.73814,62209.73814,92.24694862,91.65857091,28.78245849,28.61053085
24/07/2009,14:02:23,62265.77734,62253.32418,92.29309979,91.6952637,28.79974525,28.59908664
24/07/2009,14:07:26,62228.41787,62228.41787,92.21925792,91.73195648,28.78822074,28.59622558
24/07/2009,14:12:28,62215.96472,62184.85674,92.25617885,91.73195648,28.78533962,28.60194769
24/07/2009,14:17:31,62222.1913,62215.96908,92.30233002,91.64022452,28.793983,28.60194769
24/07/2009,14:22:33,62215.96472,62203.52153,92.22848816,91.65857091,28.79686413,28.59622558
24/07/2009,14:27:35,62259.55076,62247.09885,92.21925792,91.64022452,28.80838863,28.60480874
24/07/2009,14:32:38,62228.41787,62228.41787,92.21002769,91.65857091,28.80262638,28.61053085
24/07/2009,14:37:40,62265.77734,62234.64445,92.27463932,91.6952637,28.793983,28.59336453
24/07/2009,14:42:43,62247.09761,62247.09761,92.24694862,91.64022452,28.80838863,28.59336453
24/07/2009,14:47:45,62215.96472,62203.52153,92.25617885,91.6860905,28.78533962,28.59908664
24/07/2009,14:52:47,62228.41787,62209.74934,92.25617885,91.71361009,28.81126976,28.59908664
24/07/2009,14:57:50,62265.77734,62253.32418,92.22848816,91.6860905,28.78533962,28.58764243
24/07/2009,15:02:52,62209.73814,62197.29619,92.22848816,91.67691731,28.78822074,28.59336453
24/07/2009,15:07:55,62203.51156,62178.63016,92.22848816,91.72278328,28.80550751,28.58764243
24/07/2009,15:12:57,62265.77734,62259.55076,92.22848816,91.66774411,28.80550751,28.61053085
24/07/2009,15:17:59,62234.64445,62222.19752,92.27463932,91.72278328,28.81126976,28.59908664
24/07/2009,15:23:02,62253.32418,62253.32418,92.25617885,91.64939772,28.78822074,28.58192032
24/07/2009,15:28:04,62215.96472,62197.29993,92.22848816,91.64939772,28.78822074,28.58192032
24/07/2009,15:33:07,62234.64445,62215.97406,92.21925792,91.71361009,28.80838863,28.60194769
24/07/2009,15:38:09,62259.55076,62234.64694,92.30233002,91.71361009,28.78245849,28.59050348
24/07/2009,15:43:11,62203.51156,62172.4098,92.29309979,91.71361009,28.79110187,28.58192032
24/07/2009,15:48:14,62259.55076,62228.42098,92.30233002,91.67691731,28.81126976,28.59050348
24/07/2009,15:53:16,62259.55076,62253.3248,92.23771839,91.65857091,28.78245849,28.59336453
24/07/2009,15:58:19,62259.55076,62247.09885,92.27463932,91.70443689,28.80262638,28.58192032
24/07/2009,16:03:21,62215.96472,62191.07833,92.21925792,91.73195648,28.79110187,28.6076698
24/07/2009,16:08:23,62247.09761,62222.19877,92.24694862,91.6952637,28.81126976,28.58764243
24/07/2009,16:13:26,62247.09761,62222.19877,92.30233002,91.72278328,28.793983,28.59336453
24/07/2009,16:18:28,62240.87103,62215.97468,92.24694862,91.70443689,28.78533962,28.60194769
24/07/2009,16:23:31,62209.73814,62184.85424,92.28386955,91.64939772,28.79686413,28.59908664
24/07/2009,16:28:33,62209.73814,62209.73814,92.21002769,91.64939772,28.80838863,28.59336453
24/07/2009,16:33:35,62228.41787,62203.5265,92.24694862,91.67691731,28.79110187,28.6076698
24/07/2009,16:38:38,62203.51156,62184.85051,92.30233002,91.64939772,28.78822074,28.61053085
24/07/2009,16:43:40,62247.09761,62247.09761,92.24694862,91.6860905,28.78245849,28.59050348
24/07/2009,16:48:43,62203.51156,62197.29121,92.28386955,91.71361009,28.80838863,28.58764243
24/07/2009,16:53:45,62209.73814,62184.85424,92.24694862,91.71361009,28.79110187,28.59336453
24/07/2009,16:58:47,62247.09761,62234.64819,92.23771839,91.66774411,28.80262638,28.59908664
24/07/2009,17:03:50,62259.55076,62259.55076,92.28386955,91.6860905,28.793983,28.59622558
24/07/2009,17:08:52,62259.55076,62234.64694,92.21925792,91.71361009,28.80838863,28.59622558
24/07/2009,17:13:55,62265.77734,62259.55076,92.25617885,91.71361009,28.79686413,28.60480874
24/07/2009,17:18:57,62203.51156,62197.29121,92.30233002,91.66774411,28.79974525,28.59908664
24/07/2009,17:23:59,62259.55076,62253.3248,92.24694862,91.71361009,28.78245849,28.58764243
24/07/2009,17:29:02,62240.87103,62209.75059,92.23771839,91.6860905,28.78533962,28.59622558
24/07/2009,17:34:04,62253.32418,62228.42285,92.23771839,91.71361009,28.79110187,28.59622558
24/07/2009,17:39:07,62253.32418,62247.09885,92.21925792,91.6860905,28.80838863,28.61053085
24/07/2009,17:44:09,62215.96472,62209.74312,92.30233002,91.71361009,28.78245849,28.59622558
24/07/2009,17:49:11,62203.51156,62197.29121,92.27463932,91.6952637,28.79686413,28.59908664
24/07/2009,17:54:14,62247.09761,62215.97406,92.25617885,91.65857091,28.78245849,28.60480874
24/07/2009,17:59:16,62209.73814,62203.51717,92.25617885,91.67691731,28.80550751,28.58764243
24/07/2009,18:04:19,62209.73814,62184.85424,92.25617885,91.67691731,28.78245849,28.61053085
24/07/2009,18:09:21,62253.32418,62222.19752,92.22848816,91.70443689,28.78245849,28.6076698
24/07/2009,18:14:23,62222.1913,62222.1913,92.28386955,91.66774411,28.81126976,28.58478137
24/07/2009,18:19:26,62253.32418,62234.64818,92.24694862,91.67691731,28.80838863,28.58192032
24/07/2009,18:24:28,62247.09761,62215.97406,92.29309979,91.64939772,28.80838863,28.58192032
24/07/2009,18:29:31,62215.96472,62203.52153,92.24694862,91.64022452,28.793983,28.60194769
24/07/2009,18:34:33,62247.09761,62228.42348,92.30233002,91.66774411,28.81126976,28.58478137
24/07/2009,18:39:35,62240.87103,62228.42286,92.21002769,91.6860905,28.78245849,28.58478137
24/07/2009,18:44:38,62234.64445,62203.52713,92.29309979,91.73195648,28.79974525,28.58764243
24/07/2009,18:49:40,62259.55076,62247.09885,92.26540909,91.71361009,28.81126976,28.58478137
24/07/2009,18:54:43,62240.87103,62234.64694,92.26540909,91.6952637,28.81126976,28.59908664
24/07/2009,18:59:45,62265.77734,62265.77734,92.27463932,91.70443689,28.793983,28.59908664
24/07/2009,19:04:47,62222.1913,62215.96908,92.27463932,91.73195648,28.78245849,28.61053085
24/07/2009,19:09:50,62259.55076,62234.64694,92.26540909,91.70443689,28.79686413,28.59050348
24/07/2009,19:14:52,62247.09761,62234.64819,92.29309979,91.73195648,28.81126976,28.58192032
24/07/2009,19:19:55,62253.32418,62240.87352,92.21002769,91.6860905,28.79686413,28.59622558
24/07/2009,19:24:57,62253.32418,62234.64818,92.21002769,91.70443689,28.78822074,28.59336453
24/07/2009,19:29:59,62259.55076,62234.64694,92.22848816,91.70443689,28.79686413,28.59622558
24/07/2009,19:35:02,62215.96472,62191.07833,92.22848816,91.65857091,28.79110187,28.60480874
24/07/2009,19:40:04,62253.32418,62247.09885,92.22848816,91.71361009,28.78245849,28.58764243
24/07/2009,19:45:07,62203.51156,62191.07086,92.22848816,91.65857091,28.81126976,28.59908664
24/07/2009,19:50:09,62215.96472,62197.29993,92.25617885,91.72278328,28.80550751,28.58192032
24/07/2009,19:55:11,62234.64445,62209.75059,92.29309979,91.6952637,28.79974525,28.61053085
24/07/2009,20:00:14,62247.09761,62234.64819,92.21002769,91.73195648,28.79974525,28.60194769
24/07/2009,20:05:16,62265.77734,62253.32418,92.30233002,91.64022452,28.79974525,28.6076698
24/07/2009,20:10:19,62209.73814,62203.51717,92.21925792,91.64939772,28.78822074,28.60194769
24/07/2009,20:15:21,62247.09761,62240.8729,92.22848816,91.71361009,28.78822074,28.58192032
24/07/2009,20:20:23,62228.41787,62203.5265,92.24694862,91.70443689,28.78822074,28.58764243
24/07/2009,20:25:26,62215.96472,62215.96472,92.24694862,91.71361009,28.78245849,28.58478137
24/07/2009,20:30:28,62247.09761,62234.64819,92.28386955,91.70443689,28.793983,28.58764243
24/07/2009,20:35:31,62222.1913,62197.30242,92.28386955,91.73195648,28.78822074,28.60194769
24/07/2009,20:40:33,62228.41787,62209.74934,92.27463932,91.66774411,28.81126976,28.58478137
24/07/2009,20:45:35,62234.64445,62234.64445,92.23771839,91.71361009,28.79974525,28.59908664
24/07/2009,20:50:38,62222.1913,62209.74686,92.27463932,91.6952637,28.80550751,28.6076698
24/07/2009,20:55:40,62228.41787,62209.74934,92.23771839,91.73195648,28.80262638,28.59908664
24/07/2009,21:00:43,62247.09761,62234.64819,92.27463932,91.70443689,28.80838863,28.58192032
24/07/2009,21:05:45,62247.09761,62222.19877,92.21002769,91.6860905,28.79974525,28.59050348
24/07/2009,21:10:47,62253.32418,62228.42285,92.22848816,91.70443689,28.80262638,28.61053085
24/07/2009,21:15:50,62209.73814,62178.63327,92.28386955,91.6860905,28.78822074,28.59908664
24/07/2009,21:20:52,62228.41787,62209.74934,92.21002769,91.64939772,28.78533962,28.60480874
24/07/2009,21:25:55,62265.77734,62247.09761,92.21002769,91.64022452,28.78245849,28.60194769
24/07/2009,21:30:57,62253.32418,62253.32418,92.30233002,91.73195648,28.793983,28.58478137
24/07/2009,21:35:59,62209.73814,62184.85424,92.23771839,91.66774411,28.81126976,28.6076698
24/07/2009,21:41:02,62259.55076,62234.64694,92.27463932,91.67691731,28.79110187,28.59336453
24/07/2009,21:46:04,62228.41787,62197.30366,92.21925792,91.71361009,28.793983,28.59050348
24/07/2009,21:51:07,62247.09761,62228.42348,92.23771839,91.6860905,28.793983,28.60194769
24/07/2009,21:56:09,62259.55076,62228.42098,92.27463932,91.73195648,28.80550751,28.60194769
24/07/2009,22:01:11,62253.32418,62253.32418,92.29309979,91.64939772,28.79110187,28.6076698
24/07/2009,22:06:14,62240.87103,62222.19877,92.22848816,91.72278328,28.793983,28.60480874
24/07/2009,22:11:16,62240.87103,62240.87103,92.25617885,91.70443689,28.80550751,28.6076698
24/07/2009,22:16:19,62234.64445,62228.42099,92.27463932,91.64022452,28.78245849,28.59622558
24/07/2009,22:21:21,62265.77734,62253.32418,92.24694862,91.6860905,28.81126976,28.58192032
24/07/2009,22:26:23,62228.41787,62228.41787,92.21925792,91.6860905,28.81126976,28.60480874
24/07/2009,22:31:26,62234.64445,62203.52713,92.23771839,91.6952637,28.78822074,28.58478137
24/07/2009,22:36:28,62228.41787,62209.74934,92.25617885,91.66774411,28.78822074,28.61053085
24/07/2009,22:41:31,62259.55076,62253.3248,92.25617885,91.70443689,28.79686413,28.6076698
24/07/2009,22:46:33,62265.77734,62265.77734,92.29309979,91.6952637,28.78533962,28.58478137
24/07/2009,22:51:35,62209.73814,62184.85424,92.23771839,91.72278328,28.78533962,28.59622558
24/07/2009,22:56:38,62234.64445,62234.64445,92.27463932,91.64939772,28.81126976,28.58478137
24/07/2009,23:01:40,62234.64445,62228.42099,92.28386955,91.66774411,28.78822074,28.60480874
24/07/2009,23:06:43,62253.32418,62222.19752,92.21002769,91.67691731,28.79974525,28.61053085
24/07/2009,23:11:45,62234.64445,62203.52713,92.25617885,91.72278328,28.78245849,28.61053085
24/07/2009,23:16:47,62215.96472,62203.52153,92.28386955,91.66774411,28.79110187,28.6076698
24/07/2009,23:21:50,62215.96472,62184.85674,92.24694862,91.72278328,28.80550751,28.61053085
24/07/2009,23:26:52,62222.1913,62215.96908,92.22848816,91.65857091,28.79110187,28.60194769
24/07/2009,23:31:55,62253.32418,62253.32418,92.23771839,91.6860905,28.80838863,28.60194769
24/07/2009,23:36:57,62253.32418,62247.09885,92.30233002,91.73195648,28.78822074,28.59908664
24/07/2009,23:41:59,62234.64445,62228.42099,92.28386955,91.6952637,28.80838863,28.59908664
24/07/2009,23:47:02,62228.41787,62197.30366,92.29309979,91.6860905,28.79974525,28.58764243
24/07/2009,23:52:04,62203.51156,62184.85051,92.30233002,91.73195648,28.80262638,28.60480874
24/07/2009,23:57:07,62234.64445,62228.42099,92.30233002,91.6860905,28.78822074,28.58478137
25/07/2009,00:02:09,62203.51156,62203.51156,92.26540909,91.6860905,28.80838863,28.60194769
25/07/2009,00:07:11,62259.55076,62247.09885,92.22848816,91.64022452,28.78533962,28.6076698
25/07/2009,00:12:14,62253.32418,62234.64818,92.29309979,91.64939772,28.80262638,28.59908664
25/07/2009,00:17:16,62228.41787,62197.30366,92.23771839,91.71361009,28.80550751,28.59908664
25/07/2009,00:22:19,62247.09761,62247.09761,92.24694862,91.70443689,28.78533962,28.58764243
25/07/2009,00:27:21,62222.1913,62197.30242,92.27463932,91.73195648,28.78245849,28.59622558
25/07/2009,00:32:23,62222.1913,62197.30242,92.30233002,91.65857091,28.78245849,28.58478137
25/07/2009,00:37:26,62240.87103,62228.42286,92.22848816,91.65857091,28.793983,28.59336453
25/07/2009,00:42:28,62215.96472,62203.52153,92.25617885,91.64939772,28.79974525,28.60194769
25/07/2009,00:47:31,62240.87103,62222.19877,92.21002769,91.6952637,28.80550751,28.58478137
25/07/2009,00:52:33,62259.55076,62240.87289,92.29309979,91.64939772,28.793983,28.58192032
25/07/2009,00:57:35,62234.64445,62209.75059,92.30233002,91.72278328,28.80262638,28.60194769
25/07/2009,01:02:38,62240.87103,62209.75059,92.21925792,91.71361009,28.793983,28.58764243
25/07/2009,01:07:40,62203.51156,62197.29121,92.24694862,91.64022452,28.78245849,28.60194769
25/07/2009,01:12:43,62240.87103,62234.64694,92.29309979,91.65857091,28.79110187,28.59050348
25/07/2009,01:17:45,62209.73814,62203.51717,92.25617885,91.6952637,28.80838863,28.58192032
25/07/2009,01:22:47,62253.32418,62228.42285,92.21925792,91.6860905,28.793983,28.60194769
25/07/2009,01:27:50,62203.51156,62184.85051,92.26540909,91.64022452,28.80838863,28.59622558
25/07/2009,01:32:52,62228.41787,62215.97219,92.28386955,91.73195648,28.80262638,28.58764243
25/07/2009,01:37:55,62247.09761,62247.09761,92.28386955,91.70443689,28.793983,28.59622558
25/07/2009,01:42:57,62240.87103,62215.97468,92.23771839,91.65857091,28.80550751,28.58478137
25/07/2009,01:47:59,62209.73814,62178.63327,92.21925792,91.73195648,28.78533962,28.59908664
25/07/2009,01:53:02,62259.55076,62240.87289,92.28386955,91.64939772,28.80262638,28.60480874
25/07/2009,01:58:04,62215.96472,62203.52153,92.21002769,91.70443689,28.79110187,28.59622558
25/07/2009,02:03:07,62209.73814,62209.73814,92.23771839,91.67691731,28.80550751,28.59050348
25/07/2009,02:08:09,62209.73814,62197.29619,92.23771839,91.66774411,28.81126976,28.58764243
25/07/2009,02:13:11,62240.87103,62209.75059,92.21925792,91.72278328,28.80550751,28.58764243
25/07/2009,02:18:14,62209.73814,62209.73814,92.25617885,91.6952637,28.80550751,28.61053085
25/07/2009,02:23:16,62265.77734,62240.87103,92.23771839,91.72278328,28.81126976,28.60194769
25/07/2009,02:28:19,62240.87103,62228.42286,92.21925792,91.6860905,28.79974525,28.58764243
25/07/2009,02:33:21,62209.73814,62203.51717,92.27463932,91.72278328,28.78533962,28.58192032
25/07/2009,02:38:23,62209.73814,62197.29619,92.21002769,91.67691731,28.81126976,28.59622558
25/07/2009,02:43:26,62234.64445,62228.42099,92.23771839,91.71361009,28.78245849,28.59336453
25/07/2009,02:48:28,62240.87103,62209.75059,92.25617885,91.65857091,28.78822074,28.60480874
25/07/2009,02:53:31,62247.09761,62240.8729,92.25617885,91.70443689,28.80550751,28.60194769
25/07/2009,02:58:33,62234.64445,62234.64445,92.23771839,91.65857091,28.80838863,28.59336453
25/07/2009,03:03:35,62240.87103,62209.75059,92.21925792,91.67691731,28.79686413,28.59336453
25/07/2009,03:08:38,62247.09761,62222.19877,92.26540909,91.71361009,28.81126976,28.59908664
25/07/2009,03:13:40,62228.41787,62203.5265,92.30233002,91.64022452,28.78822074,28.59336453
25/07/2009,03:18:43,62247.09761,62247.09761,92.21925792,91.71361009,28.78245849,28.59336453
25/07/2009,03:23:45,62234.64445,62222.19752,92.24694862,91.65857091,28.793983,28.58764243
25/07/2009,03:28:47,62234.64445,62209.75059,92.30233002,91.66774411,28.793983,28.60480874
25/07/2009,03:33:50,62259.55076,62240.87289,92.24694862,91.70443689,28.78822074,28.60480874
25/07/2009,03:38:52,62234.64445,62203.52713,92.21925792,91.72278328,28.78533962,28.59336453
25/07/2009,03:43:55,62259.55076,62234.64694,92.24694862,91.67691731,28.80262638,28.58764243
25/07/2009,03:48:57,62247.09761,62215.97406,92.21002769,91.64939772,28.793983,28.60480874
25/07/2009,03:53:59,62265.77734,62247.09761,92.27463932,91.70443689,28.79974525,28.59622558
25/07/2009,03:59:02,62215.96472,62209.74312,92.28386955,91.71361009,28.79110187,28.61053085
25/07/2009,04:04:04,62234.64445,62222.19752,92.21925792,91.71361009,28.79110187,28.59622558
25/07/2009,04:09:07,62265.77734,62265.77734,92.21925792,91.66774411,28.78822074,28.6076698
25/07/2009,04:14:09,62209.73814,62203.51717,92.26540909,91.64022452,28.80550751,28.58764243
25/07/2009,04:19:11,62228.41787,62228.41787,92.25617885,91.66774411,28.78822074,28.59336453
25/07/2009,04:24:14,62215.96472,62203.52153,92.24694862,91.65857091,28.793983,28.58192032
25/07/2009,04:29:16,62253.32418,62222.19752,92.23771839,91.64939772,28.793983,28.61053085
25/07/2009,04:34:19,62247.09761,62247.09761,92.21925792,91.71361009,28.78245849,28.60480874
25/07/2009,04:39:21,62234.64445,62209.75059,92.27463932,91.64939772,28.78533962,28.59622558
25/07/2009,04:44:23,62209.73814,62178.63327,92.30233002,91.72278328,28.78822074,28.59908664
25/07/2009,04:49:26,62209.73814,62191.07522,92.21002769,91.6952637,28.80550751,28.58478137
25/07/2009,04:54:28,62259.55076,62228.42098,92.23771839,91.64939772,28.793983,28.58478137
25/07/2009,04:59:31,62209.73814,62209.73814,92.21925792,91.70443689,28.80262638,28.61053085
25/07/2009,05:04:33,62240.87103,62228.42286,92.25617885,91.64022452,28.80838863,28.58478137
25/07/2009,05:09:35,62253.32418,62253.32418,92.25617885,91.70443689,28.79110187,28.58764243
25/07/2009,05:14:38,62253.32418,62228.42285,92.26540909,91.66774411,28.79686413,28.59050348
25/07/2009,05:19:40,62247.09761,62240.8729,92.23771839,91.71361009,28.78822074,28.58192032
25/07/2009,05:24:43,62215.96472,62191.07833,92.21002769,91.67691731,28.793983,28.59622558
25/07/2009,05:29:45,62228.41787,62209.74934,92.21925792,91.65857091,28.78533962,28.58478137
25/07/2009,05:34:47,62240.87103,62215.97468,92.29309979,91.65857091,28.80838863,28.59622558
25/07/2009,05:39:50,62247.09761,62228.42348,92.23771839,91.65857091,28.793983,28.58764243
25/07/2009,05:44:52,62259.55076,62259.55076,92.21925792,91.64939772,28.78533962,28.58192032
25/07/2009,05:49:55,62240.87103,62228.42286,92.24694862,91.6952637,28.793983,28.58192032
25/07/2009,05:54:57,62203.51156,62191.07086,92.25617885,91.6860905,28.79110187,28.6076698
25/07/2009,05:59:59,62253.32418,62247.09885,92.22848816,91.72278328,28.80838863,28.59050348
25/07/2009,06:05:02,62240.87103,62215.97468,92.25617885,91.65857091,28.78533962,28.61053085
25/07/2009,06:10:04,62253.32418,62240.87352,92.26540909,91.73195648,28.78245849,28.59336453
25/07/2009,06:15:07,62203.51156,62197.29121,92.21925792,91.71361009,28.80838863,28.58478137
25/07/2009,06:20:09,62215.96472,62197.29993,92.28386955,91.6860905,28.81126976,28.61053085
